head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	complement_correlation	transcription	complement_transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_transcription	gene_complement_transcription	same_strand	gene_stream	head_stream
head0	SM_V7_ZW	20313610	20314310	-	3183	700	Smp_134290	olap	0.0		0.7529075286857042	0.0	0.29902329274333017	27.0	20300499.0	20331294.0	+	30795	1.2878862172708887	0.002346613489624012	False	olap	olap
head1	SM_V7_ZW	17123408	17124108	-	3186	700	Smp_343250	hg	9299.0			0.0	0.003559801104087264	0.0	17133407.0	17184102.0	-	50695	0.06316285813446086	0.012927495478103663	True	gh	gh
head2	SM_V7_ZW	57478748	57479448	-	3180	700	Smp_244380	olap	0.0			0.003559801104087264	0.0	0.0	57400306.0	57496018.0	-	95712	0.8842783679186177	0.003410583429923124	True	olap	olap
head3	SM_V7_ZW	14905245	14905945	-	3186	700	Smp_346990	olap	0.0		0.6603977259844749	0.007119602208174526	0.1673106518921014	112.0	14888566.0	14917334.0	+	28768	1.4835268164902595	0.0019922413019954443	False	olap	olap
head4	SM_V7_ZW	57956100	57956800	+	3183	700	Smp_244370	olap	0.0		-0.10464973150504836	0.003559801104087264	0.06763622097765801	22.0	57878821.0	57986377.0	-	107556	0.12383312721691488	0.0021082908469109924	False	olap	olap
head5	SM_V7_ZW	39103031	39103731	-	3186	700	Smp_079960	gh	3034.0			0.0	0.0	0.0	39097332.0	39100397.0	-	3065	1.3365804602230418	0.0032520205844842865	True	hg	hg
head6	SM_V7_ZW	8039240	8039940	+	3183	700	Smp_303950	olap	0.0		0.1482652481038784	0.0	0.11391363533079245	71.0	7972240.0	8041705.0	-	69465	0.6469547115604931	0.007676645870471057	False	olap	olap
head7	SM_V7_ZW	84622062	84622762	+	3183	700	Smp_026540	olap	0.0			0.010679403312261792	0.007119602208174526	66.0	84545876.0	84641919.0	+	96043	0.3402461623991364	0.023324790300200064	True	olap	olap
head8	SM_V7_ZW	2749482	2750182	-	3186	700	Smp_130660	olap	0.0		0.15682359903358126	0.0	0.01779900552043632	0.0	2718322.0	2780093.0	+	61771	0.11694653446640467	0.0035499465446856204	False	olap	olap
head9	SM_V7_ZW	67334580	67335280	+	3183	700	Smp_244080	gh	9526.0		0.3615214100263696	0.0	0.07475582318583254	15.0	67105199.0	67325054.0	-	219855	0.2950042173069901	0.0060750830058608676	False	hg	gh
head10	SM_V7_ZW	73828143	73828843	-	3183	700	Smp_345400	gh	15468.0			0.0	0.007119602208174526	92.0	73797076.0	73813075.0	+	15999	1.806711979823025	0.0066972944079646615	False	gh	hg
