head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	complement_correlation	transcription	complement_transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_transcription	gene_complement_transcription	same_strand	gene_stream	head_stream
head0	SM_V7_ZW	20314210	20314310	-	3183	100	Smp_134290	olap	0.0			0.04546282778985252	0.0	0.0	20300499.0	20331294.0	+	30795	0.006111904758889087	0.2751833446997405	False	olap	olap
head1	SM_V7_ZW	17124008	17124108	-	3186	100	Smp_343250	hg	9299.0			0.0	0.0	0.0	17133407.0	17184102.0	-	50695	0.0011299568599509651	0.02030335183276972	True	gh	gh
head2	SM_V7_ZW	57479365	57479465	-	3180	100	Smp_244380	olap	0.0			0.0	0.0	0.0	57400306.0	57496018.0	-	95712	0.010402414834062294	0.17515006602338493	True	olap	olap
head3	SM_V7_ZW	14905845	14905945	-	3186	100	Smp_346990	olap	0.0	-0.4904245371876832		0.09092565557970504	0.0	0.0	14888566.0	14917334.0	+	28768	0.006068453097644385	0.4166688395116975	False	olap	olap
head4	SM_V7_ZW	57956100	57956200	+	3183	100	Smp_244370	olap	0.0			0.03637026223188202	0.009092565557970505	0.0	57878821.0	57986377.0	-	107556	0.0045312350208934786	0.023848160436456163	False	olap	olap
head5	SM_V7_ZW	39103631	39103731	-	3186	100	Smp_079960	gh	3234.0			0.0	0.0	0.0	39097332.0	39100397.0	-	3065	0.0008899737903396905	0.2640255578007749	True	hg	hg
head6	SM_V7_ZW	8039240	8039340	+	3183	100	Smp_303950	olap	0.0			0.01818513111594101	0.0	0.0	7972240.0	8041705.0	-	69465	0.004332597998543492	0.10530438337849664	False	olap	olap
head7	SM_V7_ZW	84622062	84622162	+	3183	100	Smp_026540	olap	0.0			0.0	0.0	0.0	84545876.0	84641919.0	+	96043	0.003853143052688895	0.08592414335676757	True	olap	olap
head8	SM_V7_ZW	2750107	2750207	-	3186	100	Smp_130660	olap	0.0			0.01818513111594101	0.0	0.0	2718322.0	2780093.0	+	61771	0.0016044578294325572	0.024994214627307176	False	olap	olap
head9	SM_V7_ZW	67334580	67334680	+	3183	100	Smp_244080	gh	9526.0			0.0	0.0	0.0	67105199.0	67325054.0	-	219855	0.002349083367186212	0.061146474619450976	False	hg	gh
head10	SM_V7_ZW	73828743	73828843	-	3183	100	Smp_345400	gh	15668.0			0.01818513111594101	0.0	0.0	73797076.0	73813075.0	+	15999	0.00988878309323625	0.37446661954789456	False	gh	hg
head11	SM_V7_ZW	38967507	38967607	+	3186	100	Smp_242440	olap	0.0			0.0	0.0	0.0	38942546.0	38971377.0	-	28831	0.0013876483110218244	0.010438899794277815	False	olap	olap
head12	SM_V7_ZW	50022717	50022817	+	3183	100	Smp_074710	olap	0.0		0.600582840097	0.01818513111594101	0.06364795890579353	0.0	50001606.0	50045703.0	+	44097	0.010124157400647477	0.13742873538760778	True	olap	olap
head13	SM_V7_ZW	9141239	9141339	+	3183	100	Smp_343570	gh	3699.0			0.0	0.009092565557970505	0.0	9129146.0	9137540.0	+	8394	0.059252243986298136	2.7565833728762614	True	gh	gh
head14	SM_V7_ZW	44733661	44733761	-	3183	100	Smp_347230	olap	0.0			0.0	0.0	0.0	44726095.0	44741993.0	+	15898	0.003488781601687009	0.031170261851138036	False	olap	olap
head15	SM_V7_ZW	65666091	65666191	+	3183	100	Smp_244200	olap	0.0	-0.7288644693718089		0.18185131115941008	0.03637026223188202	0.0	65658392.0	65705473.0	-	47081	0.0077829781012767624	0.23163533336653475	False	olap	olap
head16	SM_V7_ZW	50263654	50263754	-	3183	100	Smp_347620	olap	0.0			0.0	0.04546282778985252	0.0	50249648.0	50275452.0	-	25804	0.0011980593278987644	0.022199334605182988	True	olap	olap
head17	SM_V7_ZW	75574442	75574542	-	3186	100	Smp_143870	hg	1285.0			0.0	0.0	0.0	75575827.0	75576296.0	+	469	0.0	0.0	False	hg	gh
head18	SM_V7_ZW	64029637	64029737	-	3186	100	Smp_345350	hg	9606.0			0.0	0.0	0.0	64039343.0	64053184.0	+	13841	0.027393973251020158	0.6705939543079468	False	hg	gh
head19	SM_V7_ZW	69054659	69054759	+	3187	100	Smp_075420	gh	4081.0			0.0	0.0	0.0	69039005.0	69050578.0	-	11573	0.0657606270804572	2.7756955724318666	False	hg	gh
head20	SM_V7_ZW	82027630	82027730	-	3183	100	Smp_342600	gh	794.0			0.0	0.0	0.0	82026037.0	82026836.0	-	799	0.22418465768713253	11.230854754894981	True	hg	hg
head21	SM_V7_ZW	19563615	19563715	-	3187	100	Smp_241480	hg	27357.0			0.0	0.0	0.0	19591072.0	19605409.0	-	14337	0.0008878839214032717	0.028095184084403525	True	gh	gh
head22	SM_V7_ZW	69296870	69296970	-	3206	100	Smp_162810	olap	0.0		0.6396791340079453	0.0	0.03637026223188202	0.0	69295833.0	69325700.0	-	29867	0.00036532221748299484	0.0053580591897505895	True	olap	olap
head23	SM_V7_ZW	38303928	38304028	-	3186	100	Smp_159110	gh	4797.0		0.5634464757741234	0.03637026223188202	0.07274052446376403	0.0	38282237.0	38299131.0	+	16894	0.0188374449229885	0.8209896710150473	False	gh	hg
head24	SM_V7_ZW	50935386	50935486	+	3186	100	Smp_157840	olap	0.0			0.0	0.0	0.0	50909031.0	50943930.0	+	34899	0.00013026971486246742	0.0003126473156699219	True	olap	olap
head25	SM_V7_ZW	59897123	59897223	+	3183	100	Smp_212730	olap	0.0	0.1734836893668524		0.06364795890579353	0.0	0.0	59887869.0	59950893.0	-	63024	0.009536344620808743	0.3703015996706476	False	olap	olap
head26	SM_V7_ZW	79206973	79207073	-	3186	100	Smp_324200	hg	5148.0			0.0	0.0	0.0	79212221.0	79266732.0	+	54511	0.00026688383799146613	0.002552076700793394	False	hg	gh
head27	SM_V7_ZW	76582422	76582522	-	3189	100	Smp_139760	gh	1561.0			0.0	0.0	0.0	76534516.0	76580861.0	-	46345	0.0042770078576708824	0.21153531523581395	True	hg	hg
head28	SM_V7_ZW	82462003	82462103	+	3183	100	Smp_345170	olap	0.0			0.0	0.01818513111594101	0.0	82448996.0	82467002.0	-	18006	0.004443773015113875	0.2754129320958077	False	olap	olap
head29	SM_V7_ZW	24842216	24842316	+	3187	100	Smp_153780	hg	12470.0			0.0	0.0	0.0	24854786.0	24929755.0	+	74969	0.007847096687973586	0.5723044071335542	True	hg	hg
head30	SM_V7_ZW	78496226	78496326	-	3184	100	Smp_146240	olap	0.0	-0.4794099491472649		0.05455539334782303	0.0	0.0	78475339.0	78512572.0	+	37233	0.0103299632880013	0.2274301373549789	False	olap	olap
head31	SM_V7_ZW	82611014	82611114	-	3186	100	Smp_160320	olap	0.0			0.0	0.0	1.0	82601011.0	82646985.0	-	45974	0.0012459904079526293	0.005577290397502246	True	olap	olap
head32	SM_V7_ZW	2617298	2617398	-	3183	100	Smp_244820	olap	0.0			0.0	0.027277696673911514	1.0	2580442.0	2644727.0	+	64285	0.00926441695647613	0.027566944501025918	False	olap	olap
head33	SM_V7_ZW	79559807	79559907	+	3190	100	Smp_163670	hg	784.0			0.0	0.03637026223188202	0.0	79560691.0	79587590.0	+	26899	0.00527320802648202	0.060439076611217	True	hg	hg
head34	SM_V7_ZW	8758783	8758883	-	3183	100	Smp_188430	olap	0.0	-0.5446185497147944		0.06364795890579353	0.0	0.0	8754220.0	8771839.0	+	17619	0.0037156746703778665	0.17355297106223286	False	olap	olap
head35	SM_V7_ZW	83572901	83573001	-	3186	100	Smp_316630	olap	0.0	-0.9060909746733982		3.3006012975432935	0.027277696673911514	0.0	83561967.0	83581893.0	+	19926	0.009445754644684808	0.2448595141226023	False	olap	olap
head36	SM_V7_ZW	84386831	84386931	+	3183	100	Smp_136470	olap	0.0		0.53253070020728	0.01818513111594101	0.07274052446376403	0.0	84376596.0	84443213.0	+	66617	0.00720668089918253	0.13134448919097252	True	olap	olap
head37	SM_V7_ZW	56422521	56422621	+	3186	100	Smp_336650	olap	0.0			0.009092565557970505	0.0	0.0	56406756.0	56503826.0	-	97070	0.008898668260092696	0.3185723237113185	False	olap	olap
head38	SM_V7_ZW	47010731	47010831	-	3159	100	Smp_345880	olap	0.0			0.0	0.01818513111594101	0.0	46975844.0	47064169.0	-	88325	0.04735443143692535	0.022678654881640555	True	olap	olap
head39	SM_V7_ZW	20703365	20703465	-	3183	100	Smp_092880	gh	8143.0			0.0	0.0	0.0	20687920.0	20695222.0	-	7302	0.06823782423675481	5.074129744203507	True	hg	hg
head40	SM_V7_ZW	84092885	84092985	-	3183	100	Smp_204040	gh	12792.0			0.0	0.0	0.0	84079893.0	84080093.0	-	200	0.0	0.0	True	hg	hg
head41	SM_V7_ZW	3495489	3495589	+	3183	100	Smp_015820	olap	0.0			0.0	0.0	0.0	3456939.0	3507926.0	+	50987	0.0002674965841676458	0.002353969940675283	True	olap	olap
head42	SM_V7_ZW	42620185	42620285	-	3186	100	Smp_323040	gh	7961.0			0.009092565557970505	0.009092565557970505	0.0	42607735.0	42612224.0	+	4489	0.013368441230252912	1.1419889644873626	False	gh	hg
head43	SM_V7_ZW	71025665	71025765	-	3183	100	Smp_161110	gh	733.0			0.0	0.0	0.0	70956629.0	71024932.0	-	68303	0.02449426910482077	0.440311111364702	True	hg	hg
head44	SM_V7_ZW	3862411	3862511	-	3185	100	Smp_244780	hg	11150.0			0.0	0.0	0.0	3873661.0	3905143.0	-	31482	0.0063539941006083185	0.18065560499684108	True	gh	gh
