head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	complement_correlation	transcription	complement_transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_transcription	gene_complement_transcription	same_strand	gene_stream	head_stream
head0	SM_V7_ZW	20313810	20314310	-	3183	500	Smp_134290	olap	0.0		0.7777355388841708	0.01917925164008134	0.30686802624130144	13.0	20300499.0	20331294.0	+	30795	1.2579863908592075	0.02125318922610085	False	olap	olap
head1	SM_V7_ZW	17123608	17124108	-	3186	500	Smp_343250	hg	9299.0			0.0	0.004794812910020335	0.0	17133407.0	17184102.0	-	50695	0.0632750732183372	0.01371432827602226	True	gh	gh
head2	SM_V7_ZW	57478948	57479448	-	3180	500	Smp_244380	olap	0.0			0.004794812910020335	0.0	0.0	57400306.0	57496018.0	-	95712	0.8675920196233197	0.01683234221170629	True	olap	olap
head3	SM_V7_ZW	14905445	14905945	-	3186	500	Smp_346990	olap	0.0		0.7053360831854049	0.014384438730061006	0.2205613938609354	0.0	14888566.0	14917334.0	+	28768	1.4442107155633412	0.01633383152050865	False	olap	olap
head4	SM_V7_ZW	57956100	57956600	+	3183	500	Smp_244370	olap	0.0	0.6094165811776745	0.5286923115469226	0.07671700656032536	0.12945994857054904	10.0	57878821.0	57986377.0	-	107556	0.13046245659167793	0.010409357120846334	False	olap	olap
head5	SM_V7_ZW	39103231	39103731	-	3186	500	Smp_079960	gh	2834.0			0.0	0.0	0.0	39097332.0	39100397.0	-	3065	1.2953034549744984	0.006257504613403375	True	hg	hg
head6	SM_V7_ZW	8039240	8039740	+	3183	500	Smp_303950	olap	0.0		-0.1564330953213884	0.00958962582004067	0.17261326476073205	32.0	7972240.0	8041705.0	-	69465	0.6330271244194413	0.016704019639025708	False	olap	olap
head7	SM_V7_ZW	84622062	84622562	+	3183	500	Smp_026540	olap	0.0			0.00958962582004067	0.00958962582004067	18.0	84545876.0	84641919.0	+	96043	0.3310184708920986	0.02561080997928461	True	olap	olap
head8	SM_V7_ZW	2749682	2750182	-	3186	500	Smp_130660	olap	0.0		0.19045818137142406	0.0	0.01917925164008134	0.0	2718322.0	2780093.0	+	61771	0.11426016421216967	0.0047349660441184434	False	olap	olap
head9	SM_V7_ZW	67334580	67335080	+	3183	500	Smp_244080	gh	9526.0		0.3254887660337883	0.0	0.07192219365030503	7.0	67105199.0	67325054.0	-	219855	0.2973654182444214	0.0147101558200119	False	hg	gh
head10	SM_V7_ZW	73828343	73828843	-	3183	500	Smp_345400	gh	15268.0			0.0	0.00958962582004067	3.0	73797076.0	73813075.0	+	15999	1.8162987462452804	0.061886922052578223	False	gh	hg
head11	SM_V7_ZW	38967507	38968007	+	3186	500	Smp_242440	olap	0.0		0.34550353840434783	0.004794812910020335	0.05753775492024402	0.0	38942546.0	38971377.0	-	28831	0.08290431256790043	0.016630754777913825	False	olap	olap
head12	SM_V7_ZW	50022717	50023217	+	3183	500	Smp_074710	olap	0.0	0.38274650505404173		0.07671700656032536	0.0	0.0	50001606.0	50045703.0	+	44097	0.3990512592642273	0.008644298395505741	True	olap	olap
head13	SM_V7_ZW	9141239	9141739	+	3183	500	Smp_343570	gh	3699.0	0.3455002870433558		0.15343401312065072	0.004794812910020335	0.0	9129146.0	9137540.0	+	8394	12.931828624011242	0.12224088190902448	True	gh	gh
head14	SM_V7_ZW	44733261	44733761	-	3183	500	Smp_347230	olap	0.0			0.004794812910020335	0.00958962582004067	0.0	44726095.0	44741993.0	+	15898	0.10963105376729096	0.01824670908644045	False	olap	olap
head15	SM_V7_ZW	65666091	65666591	+	3183	500	Smp_244200	olap	0.0	-0.09668654473283414	0.3173848323130085	0.03835850328016268	0.33084209079140314	0.0	65658392.0	65705473.0	-	47081	0.8421806112744665	0.020877565186681855	False	olap	olap
head16	SM_V7_ZW	50263254	50263754	-	3183	500	Smp_347620	olap	0.0	0.16565495814460354		0.1102806969304677	0.0	0.0	50249648.0	50275452.0	-	25804	0.09021398495639718	0.0035305164040608577	True	olap	olap
head17	SM_V7_ZW	75574042	75574542	-	3186	500	Smp_143870	hg	1285.0			0.014384438730061006	0.0	0.0	75575827.0	75576296.0	+	469	0.02044696336895665	0.005111740842239163	False	hg	gh
head18	SM_V7_ZW	64029237	64029737	-	3186	500	Smp_345350	hg	9606.0			0.0	0.0	0.0	64039343.0	64053184.0	+	13841	2.608376837367106	0.030311836545537124	False	hg	gh
head19	SM_V7_ZW	69054659	69055159	+	3187	500	Smp_075420	gh	4081.0	-0.06933343704119597		0.04315331619018301	0.0	0.0	69039005.0	69050578.0	-	11573	14.400389675972676	2.3980279204352977	False	hg	gh
head20	SM_V7_ZW	82027230	82027730	-	3183	500	Smp_342600	gh	394.0			0.0	0.0	5.0	82026037.0	82026836.0	-	799	44.47954103763544	0.30005087046435136	True	hg	hg
head21	SM_V7_ZW	19563215	19563715	-	3187	500	Smp_241480	hg	27357.0	0.4953207092295888	0.435797215031806	0.03356369037014235	0.01917925164008134	30.0	19591072.0	19605409.0	-	14337	0.25851924248069463	0.010869179017622995	True	gh	gh
head22	SM_V7_ZW	69296470	69296970	-	3206	500	Smp_162810	olap	0.0	0.5004052900111903		0.0671273807402847	0.0	0.0	69295833.0	69325700.0	-	29867	0.02680998278947989	0.0014448493718881375	True	olap	olap
head23	SM_V7_ZW	38303528	38304028	-	3186	500	Smp_159110	gh	4397.0	0.4986756536350773	-0.09981148217570512	0.4555072264519318	0.09110144529038636	10.0	38282237.0	38299131.0	+	16894	3.172937784276805	0.1228929791664973	False	gh	hg
head24	SM_V7_ZW	50935386	50935886	+	3186	500	Smp_157840	olap	0.0			0.014384438730061006	0.0	0.0	50909031.0	50943930.0	+	34899	0.0361338661662325	0.004190429346274111	True	olap	olap
head25	SM_V7_ZW	59897123	59897623	+	3183	500	Smp_212730	olap	0.0	-0.14721695957832764	0.11298292733887275	0.1917925164008134	0.4555072264519318	0.0	59887869.0	59950893.0	-	63024	1.797446207986488	0.050250284448280516	False	olap	olap
head26	SM_V7_ZW	79206573	79207073	-	3186	500	Smp_324200	hg	5148.0			0.0	0.0	1.0	79212221.0	79266732.0	+	54511	0.02286972091147268	0.0024628930212355193	False	hg	gh
head27	SM_V7_ZW	76582022	76582522	-	3189	500	Smp_139760	gh	1161.0			0.0	0.0	2.0	76534516.0	76580861.0	-	46345	1.055179563476047	0.0286581762018693	True	hg	hg
