head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	complement_correlation	transcription	complement_transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_transcription	gene_complement_transcription	same_strand	gene_stream	head_stream
head0	SM_V7_ZW	20314160	20314310	-	3183	150	Smp_134290	olap	0.0		0.4618372471348811	0.0	0.29902329274333017	0.0	20300499.0	20331294.0	+	30795	1.2878862172708887	0.002346613489624012	False	olap	olap
head1	SM_V7_ZW	17123958	17124108	-	3186	150	Smp_343250	hg	9299.0			0.0	0.0	0.0	17133407.0	17184102.0	-	50695	0.06316285813446086	0.012927495478103663	True	gh	gh
head2	SM_V7_ZW	57479298	57479448	-	3180	150	Smp_244380	olap	0.0			0.0	0.0	0.0	57400306.0	57496018.0	-	95712	0.8842783679186177	0.003410583429923124	True	olap	olap
head3	SM_V7_ZW	14905795	14905945	-	3186	150	Smp_346990	olap	0.0		0.43606729022946095	0.04983721545722169	0.3820853185053663	0.0	14888566.0	14917334.0	+	28768	1.4835268164902595	0.0019922413019954443	False	olap	olap
head4	SM_V7_ZW	57956100	57956250	+	3183	150	Smp_244370	olap	0.0		0.2343555118359471	0.0	0.18273645667647956	0.0	57878821.0	57986377.0	-	107556	0.12383312721691488	0.0021082908469109924	False	olap	olap
head5	SM_V7_ZW	39103581	39103731	-	3186	150	Smp_079960	gh	3034.0			0.0	0.0	0.0	39097332.0	39100397.0	-	3065	1.3365804602230418	0.0032520205844842865	True	hg	hg
head6	SM_V7_ZW	8039240	8039390	+	3183	150	Smp_303950	olap	0.0		0.21380932388286988	0.0	0.21596126698129398	0.0	7972240.0	8041705.0	-	69465	0.6469547115604931	0.007676645870471057	False	olap	olap
head7	SM_V7_ZW	84622062	84622212	+	3183	150	Smp_026540	olap	0.0			0.0	0.016612405152407233	0.0	84545876.0	84641919.0	+	96043	0.3402461623991364	0.023324790300200064	True	olap	olap
head8	SM_V7_ZW	2750032	2750182	-	3186	150	Smp_130660	olap	0.0			0.0	0.033224810304814466	0.0	2718322.0	2780093.0	+	61771	0.11694653446640467	0.0035499465446856204	False	olap	olap
head9	SM_V7_ZW	67334580	67334730	+	3183	150	Smp_244080	gh	9526.0		0.27034481256124704	0.0	0.13289924121925786	0.0	67105199.0	67325054.0	-	219855	0.2950042173069901	0.0060750830058608676	False	hg	gh
head10	SM_V7_ZW	73828693	73828843	-	3183	150	Smp_345400	gh	15468.0			0.0	0.033224810304814466	0.0	73797076.0	73813075.0	+	15999	1.806711979823025	0.0066972944079646615	False	gh	hg
head11	SM_V7_ZW	38967507	38967657	+	3186	150	Smp_242440	olap	0.0			0.016612405152407233	0.04983721545722169	0.0	38942546.0	38971377.0	-	28831	0.08314557467629853	0.014001645631559631	False	olap	olap
head12	SM_V7_ZW	50022717	50022867	+	3183	150	Smp_074710	olap	0.0	0.3809239334081344		0.18273645667647956	0.0	0.0	50001606.0	50045703.0	+	44097	0.4130215295562433	0.007911207297561099	True	olap	olap
head13	SM_V7_ZW	9141239	9141389	+	3183	150	Smp_343570	gh	3699.0	0.4306066610557915		0.4983721545722169	0.016612405152407233	0.0	9129146.0	9137540.0	+	8394	13.28695550056188	0.01187448545561632	True	gh	gh
head14	SM_V7_ZW	44733611	44733761	-	3183	150	Smp_347230	olap	0.0			0.0	0.016612405152407233	0.0	44726095.0	44741993.0	+	15898	0.11065880649389392	0.014263387239297943	False	olap	olap
head15	SM_V7_ZW	65666091	65666241	+	3183	150	Smp_244200	olap	0.0		0.220683027651444	0.033224810304814466	0.6146589906390675	0.0	65658392.0	65705473.0	-	47081	0.8665224734666143	0.014925442066796073	False	olap	olap
head16	SM_V7_ZW	50263604	50263754	-	3183	150	Smp_347620	olap	0.0			0.08306202576203615	0.0	0.0	50249648.0	50275452.0	-	25804	0.09289916538104027	0.0018348068006650367	True	olap	olap
head17	SM_V7_ZW	75574392	75574542	-	3186	150	Smp_143870	hg	1285.0			0.04983721545722169	0.0	0.0	75575827.0	75576296.0	+	469	0.021252543904998592	0.005313135976249647	False	hg	gh
head18	SM_V7_ZW	64029587	64029737	-	3186	150	Smp_345350	hg	9606.0			0.0	0.0	0.0	64039343.0	64053184.0	+	13841	2.698360614380604	0.01854357774761156	False	hg	gh
head19	SM_V7_ZW	69054659	69054809	+	3187	150	Smp_075420	gh	4081.0	0.2450832415111621		0.14951164637166509	0.0	0.0	69039005.0	69050578.0	-	11573	12.159367628532893	0.07729871402895785	False	hg	gh
head20	SM_V7_ZW	82027580	82027730	-	3183	150	Smp_342600	gh	594.0			0.0	0.0	0.0	82026037.0	82026836.0	-	799	45.96687851213958	0.034305968086948586	True	hg	hg
head21	SM_V7_ZW	19563565	19563715	-	3187	150	Smp_241480	hg	27357.0			0.033224810304814466	0.04983721545722169	0.0	19591072.0	19605409.0	-	14337	0.25566905188523786	0.0005214188685626876	True	gh	gh
head22	SM_V7_ZW	69296820	69296970	-	3206	150	Smp_162810	olap	0.0	0.41228365061473343		0.11628683606685065	0.0	0.0	69295833.0	69325700.0	-	29867	0.0271153698456441	0.0011680467010431307	True	olap	olap
head23	SM_V7_ZW	38303878	38304028	-	3186	150	Smp_159110	gh	4597.0	0.0685736818960421	0.07050642573656621	0.6644962060962892	0.18273645667647956	1.0	38282237.0	38299131.0	+	16894	3.2569419749938215	0.09336734161365376	False	gh	hg
head24	SM_V7_ZW	50935386	50935536	+	3186	150	Smp_157840	olap	0.0			0.04983721545722169	0.0	0.0	50909031.0	50943930.0	+	34899	0.03448719886793042	0.0029988868580809068	True	olap	olap
head25	SM_V7_ZW	59897123	59897273	+	3183	150	Smp_212730	olap	0.0	-0.058689387313786666	0.6034496728576033	0.11628683606685065	0.6977210164011037	0.0	59887869.0	59950893.0	-	63024	1.825838389025641	0.012889480387673164	False	olap	olap
head26	SM_V7_ZW	79206923	79207073	-	3186	150	Smp_324200	hg	5148.0			0.0	0.0	0.0	79212221.0	79266732.0	+	54511	0.020753697251544318	0.0011885377280620095	False	hg	gh
head27	SM_V7_ZW	76582372	76582522	-	3189	150	Smp_139760	gh	1361.0			0.0	0.0	0.0	76534516.0	76580861.0	-	46345	1.0616418375259924	0.002742149086544725	True	hg	hg
head28	SM_V7_ZW	82462003	82462153	+	3183	150	Smp_345170	olap	0.0	-0.21337205203065526		0.21596126698129398	0.016612405152407233	0.0	82448996.0	82467002.0	-	18006	0.7987904243560024	0.025602257190897516	False	olap	olap
head29	SM_V7_ZW	24842216	24842366	+	3187	150	Smp_153780	hg	12270.0			0.0	0.0	0.0	24854786.0	24929755.0	+	74969	1.7981722572131393	0.0051519750802794225	True	hg	hg
head30	SM_V7_ZW	78496176	78496326	-	3184	150	Smp_146240	olap	0.0		0.32055215081737465	0.0	0.29902329274333017	0.0	78475339.0	78512572.0	+	37233	0.953965123851473	0.01927472679032021	False	olap	olap
head31	SM_V7_ZW	82610964	82611114	-	3186	150	Smp_160320	olap	0.0			0.0	0.0	2.0	82601011.0	82646985.0	-	45974	0.01794070378511809	0.004986540024866659	True	olap	olap
head32	SM_V7_ZW	2617248	2617398	-	3183	150	Smp_244820	olap	0.0			0.033224810304814466	0.016612405152407233	4.0	2580442.0	2644727.0	+	64285	0.0808202490692286	0.04217382781166462	False	olap	olap
head33	SM_V7_ZW	79559807	79559957	+	3190	150	Smp_163670	hg	584.0	0.4164978931572446		0.3654729133529591	0.0	0.0	79560691.0	79587590.0	+	26899	0.3485029267817911	0.009912231038184916	True	hg	hg
head34	SM_V7_ZW	8758733	8758883	-	3183	150	Smp_188430	olap	0.0		0.328257420954906	0.0	0.1661240515240723	1.0	8754220.0	8771839.0	+	17619	0.8757365290627069	0.012163007348093152	False	olap	olap
head35	SM_V7_ZW	83572851	83573001	-	3186	150	Smp_316630	olap	0.0	0.5000527617717733	0.9570231641544344	0.23257367213370125	38.52416754843237	0.0	83561967.0	83581893.0	+	19926	1.4387663450650798	0.014881633643002563	False	olap	olap
head36	SM_V7_ZW	84386831	84386981	+	3183	150	Smp_136470	olap	0.0	0.04686703471382184		0.24918607728610845	0.0	0.0	84376596.0	84443213.0	+	66617	0.5613485239252186	0.017505904524355454	True	olap	olap
head37	SM_V7_ZW	56422521	56422671	+	3186	150	Smp_336650	olap	0.0			0.0	0.08306202576203615	1.0	56406756.0	56503826.0	-	97070	1.2349946422331708	0.005211164488418668	False	olap	olap
head38	SM_V7_ZW	47010681	47010831	-	3159	150	Smp_345880	olap	0.0			0.033224810304814466	0.016612405152407233	0.0	46975844.0	47064169.0	-	88325	0.0674840755016554	0.15937188231975394	True	olap	olap
head39	SM_V7_ZW	20703315	20703465	-	3183	150	Smp_092880	gh	7943.0			0.0	0.0	0.0	20687920.0	20695222.0	-	7302	27.542535074889788	0.053577395417582885	True	hg	hg
head40	SM_V7_ZW	84092835	84092985	-	3183	150	Smp_204040	gh	12592.0			0.0	0.0	0.0	84079893.0	84080093.0	-	200	0.0	0.0	True	hg	hg
head41	SM_V7_ZW	3495489	3495639	+	3183	150	Smp_015820	olap	0.0			0.016612405152407233	0.0	0.0	3456939.0	3507926.0	+	50987	0.0345039658273663	0.0009285769840226057	True	olap	olap
head42	SM_V7_ZW	42620135	42620285	-	3186	150	Smp_323040	gh	7761.0		0.3597256612699492	0.0	0.2657984824385157	0.0	42607735.0	42612224.0	+	4489	5.2934694430838265	0.003885726310988548	False	gh	hg
head43	SM_V7_ZW	71025615	71025765	-	3183	150	Smp_161110	gh	533.0			0.04983721545722169	0.0	0.0	70956629.0	71024932.0	-	68303	1.6704584142389551	0.01393629584693109	True	hg	hg
head44	SM_V7_ZW	3862361	3862511	-	3185	150	Smp_244780	hg	11150.0			0.0	0.0	0.0	3873661.0	3905143.0	-	31482	0.9471318851424858	0.0027703172304852923	True	gh	gh
head45	SM_V7_ZW	47748347	47748497	-	3150	150	Smp_093800	gh	694.0		0.2274537540656185	0.0	0.13289924121925786	0.0	47735062.0	47747503.0	+	12441	1.0797863054814008	0.008612652779762609	False	gh	hg
head46	SM_V7_ZW	81115988	81116138	+	3188	150	Smp_345440	olap	0.0			0.0	0.04983721545722169	0.0	81004534.0	81177179.0	-	172645	0.6311164768983971	0.0048929352254621205	False	olap	olap
head47	SM_V7_ZW	49827611	49827761	+	3183	150	Smp_131950	olap	0.0	-0.05407125962238929		0.14951164637166509	0.0	0.0	49791102.0	49848092.0	+	56990	1.5682238722483886	0.007870414794086598	True	olap	olap
head48	SM_V7_ZW	46503192	46503342	-	3186	150	Smp_058530	hg	13988.0			0.016612405152407233	0.0	0.0	46517330.0	46519736.0	-	2406	34.94508492814042	0.02174940824192966	True	gh	gh
head49	SM_V7_ZW	27825283	27825433	+	3108	150	Smp_168050	hg	3337.0			0.0	0.0	0.0	27828920.0	27859340.0	+	30420	5.9146879390017935	0.01048514723623336	True	hg	hg
head50	SM_V7_ZW	84933565	84933715	+	3186	150	Smp_173650	hg	7043.0			0.0	0.033224810304814466	0.0	84940908.0	84959301.0	+	18393	2.007659696244681	0.06381049442818304	True	hg	hg
head51	SM_V7_ZW	80851192	80851342	-	3184	150	Smp_077400	gh	9200.0			0.0	0.0	0.0	80840188.0	80841842.0	-	1654	95.22704699576992	0.21393242427223336	True	hg	hg
head52	SM_V7_ZW	48268295	48268445	-	3183	150	Smp_323360	gh	7173.0			0.016612405152407233	0.016612405152407233	0.0	48260426.0	48260972.0	-	546	0.0	0.0	True	hg	hg
head53	SM_V7_ZW	78721050	78721200	+	3183	150	Smp_096360	olap	0.0		0.2114637081998164	0.016612405152407233	0.13289924121925786	0.0	78715594.0	78738075.0	-	22481	0.9260930010788824	0.006983107009930533	False	olap	olap
head54	SM_V7_ZW	78710593	78710743	-	3156	150	Smp_266830	gh	786.0	0.06659112538418392	-0.16746165627027634	0.19934886182888675	0.06644962060962893	0.0	78681729.0	78709657.0	+	27928	2.3873789279376982	0.01258064913253412	False	gh	hg
head55	SM_V7_ZW	87203694	87203844	+	3184	150	Smp_307400	olap	0.0			0.0	0.08306202576203615	3.0	87175408.0	87212824.0	-	37416	2.1695891703414465	0.003995928115556582	False	olap	olap
head56	SM_V7_ZW	75313449	75313599	+	3183	150	Smp_039740	gh	4165.0			0.0	0.016612405152407233	0.0	75298264.0	75309284.0	-	11020	6.640288879840164	0.0547214434693632	False	hg	gh
head57	SM_V7_ZW	25137150	25137300	-	3183	150	Smp_347680	hg	10318.0	0.18829259201374654		1.1628683606685062	0.0	0.0	25147618.0	25166473.0	-	18855	4.808478512849518	0.007136594098886159	True	gh	gh
head58	SM_V7_ZW	27545930	27546080	+	3050	150	Smp_139940	olap	0.0			0.0	0.033224810304814466	0.0	27541284.0	27554526.0	-	13242	0.4574621310093109	0.008656214737321392	False	olap	olap
head59	SM_V7_ZW	80986292	80986442	+	3187	150	Smp_243830	olap	0.0			0.0	0.11628683606685065	0.0	80967860.0	80999419.0	-	31559	0.1275184621873523	0.004184816406148404	False	olap	olap
head60	SM_V7_ZW	83535356	83535506	+	3186	150	Smp_244130	olap	0.0		-0.03506884800227112	0.0	0.23257367213370125	1.0	83527254.0	83562093.0	-	34839	0.7996499164897651	0.10464112950129932	False	olap	olap
head61	SM_V7_ZW	11293923	11294073	-	3187	150	Smp_125930	olap	0.0			0.016612405152407233	0.033224810304814466	0.0	11270856.0	11302828.0	+	31972	0.2063820632596069	0.012548154148337123	False	olap	olap
head62	SM_V7_ZW	85459209	85459359	-	3186	150	Smp_345640	olap	0.0	0.31331258907355825		0.1661240515240723	0.0	0.0	85450104.0	85477685.0	-	27581	0.01183545778778152	0.003162145210475978	True	olap	olap
head63	SM_V7_ZW	46582360	46582510	-	3187	150	Smp_153690	olap	0.0		0.3877024588654987	0.033224810304814466	0.2657984824385157	4.0	46529119.0	46620087.0	+	90968	0.7052803108659567	0.011203621670259687	False	olap	olap
head64	SM_V7_ZW	48336946	48337096	+	3187	150	Smp_018160	olap	0.0			0.0	0.09967443091444338	0.0	48298289.0	48367291.0	-	69002	0.4520971133510322	0.006464205071478133	False	olap	olap
head65	SM_V7_ZW	29536	29686	+	3186	150	Smp_303010	olap	0.0			0.016612405152407233	0.016612405152407233	0.0	18966.0	59346.0	+	40380	0.2242551275031496	0.03640906032659831	True	olap	olap
head66	SM_V7_ZW	46202013	46202163	+	3186	150	Smp_198730	olap	0.0			0.0	0.0	0.0	46186177.0	46209152.0	+	22975	0.27733136000895725	0.02787413356366915	True	olap	olap
head67	SM_V7_ZW	47918901	47919051	-	3191	150	Smp_241420	olap	0.0			0.016612405152407233	0.0	0.0	47895712.0	47943088.0	+	47376	0.6576795656842073	0.0052071558703404115	False	olap	olap
head68	SM_V7_ZW	55701629	55701779	-	3190	150	Smp_146830	olap	0.0		0.3940359686901151	0.0	0.4153101288101808	0.0	55692122.0	55719316.0	+	27194	1.3533239594905258	0.010537765274657085	False	olap	olap
head69	SM_V7_ZW	55711983	55712133	+	3186	150	Smp_146830	olap	0.0	0.6506173215630985		0.5482093700294386	0.0	0.0	55692122.0	55719316.0	+	27194	1.3533239594905258	0.010537765274657085	True	olap	olap
head70	SM_V7_ZW	45786102	45786252	-	3186	150	Smp_153520	olap	0.0		0.5204147557784259	0.0	0.3654729133529591	0.0	45773663.0	45792763.0	+	19100	0.4987635463166453	0.001826494807332732	False	olap	olap
head71	SM_V7_ZW	62583451	62583601	+	3186	150	Smp_306320	hg	6633.0			0.0	0.0	0.0	62590384.0	62591179.0	-	795	0.16298963545758036	0.0	False	gh	hg
head72	SM_V7_ZW	72997617	72997767	+	3187	150	Smp_347530	olap	0.0	0.5515627665913513		0.13289924121925786	0.0	0.0	72983168.0	73016923.0	+	33755	0.8690322920491982	0.021629838733470533	True	olap	olap
head73	SM_V7_ZW	41887490	41887640	-	3187	150	Smp_333070	olap	0.0	1.3329961007647907e-05		0.19934886182888675	0.0	0.0	41867186.0	41931335.0	-	64149	0.18482398100162184	0.005749043545237502	True	olap	olap
head74	SM_V7_ZW	39994245	39994395	+	3183	150	Smp_210860	gh	6949.0			0.016612405152407233	0.0	0.0	39932344.0	39987296.0	+	54952	0.5610223737413986	0.006937958550148238	True	gh	gh
head75	SM_V7_ZW	42800052	42800202	-	3187	150	Smp_061940	olap	0.0		0.7246200679535447	0.016612405152407233	5.947241044561789	0.0	42797044.0	42815830.0	+	18786	11.691159196167526	0.07242393175674182	False	olap	olap
head76	SM_V7_ZW	76176485	76176635	+	3186	150	Smp_032310	olap	0.0	0.6969263714151881		3.1729693841097815	0.04983721545722169	0.0	76164057.0	76181521.0	+	17464	6.107941141998652	0.01797838166402294	True	olap	olap
head77	SM_V7_ZW	71808212	71808362	+	3186	150	Smp_333300	olap	0.0		-0.08252769265115317	0.0	0.09967443091444338	0.0	71761471.0	71838486.0	-	77015	0.3897223009687952	0.03051126025849513	False	olap	olap
head78	SM_V7_ZW	3432374	3432524	-	3187	150	Smp_130800	gh	11851.0			0.0	0.0	0.0	3406009.0	3420373.0	+	14364	4.042074353081541	0.0036430713053524624	False	gh	hg
head79	SM_V7_ZW	3724138	3724288	+	3186	150	Smp_347210	hg	702.0			0.04983721545722169	0.033224810304814466	0.0	3725140.0	3728577.0	-	3437	2.5266612724529764	0.04930070775518003	False	gh	hg
head80	SM_V7_ZW	83787632	83787782	+	3186	150	Smp_336780	gh	6222.0			0.033224810304814466	0.0	0.0	83776428.0	83781410.0	+	4982	30.075889227802058	0.05551917819903258	True	gh	gh
head81	SM_V7_ZW	81075021	81075171	-	3186	150	Smp_345440	olap	0.0	-0.10631617901597744		0.06644962060962893	0.016612405152407233	0.0	81004534.0	81177179.0	-	172645	0.6311164768983971	0.0048929352254621205	True	olap	olap
head82	SM_V7_ZW	59261830	59261980	-	3189	150	Smp_054330	olap	0.0	0.6629150010582927		2.059938238898497	0.016612405152407233	0.0	59260446.0	59267092.0	-	6646	2.994657236358935	0.04949226933759602	True	olap	olap
head83	SM_V7_ZW	87757878	87758028	-	3183	150	Smp_180780	hg	87658.0			0.0	0.0	0.0	87845686.0	87867252.0	-	21566	0.002657553453389824	0.0002310916046425934	True	gh	gh
head84	SM_V7_ZW	14649174	14649324	+	3164	150	Smp_204380	hg	5878.0	0.4758250814817508		0.13289924121925786	0.0	0.0	14655352.0	14661114.0	-	5762	13.52143681434826	0.01600118857963556	False	gh	hg
head85	SM_V7_ZW	84501491	84501641	+	3187	150	Smp_136490	olap	0.0		0.3665047585620512	0.0	0.24918607728610845	0.0	84493244.0	84511763.0	-	18519	1.6718705169177048	0.007266077095658434	False	olap	olap
